obs_id,true_value,meas_value,corr_value,diff(%)
17,   9.4373  -2.10659 -0.493217 -0.342972,  9.81204  -2.51806 -0.451923 -0.356754,  9.71317  -2.46381 -0.451923 -0.356754, 2.92319  16.9573 -8.37235  4.01837
18, 5.23343  4.85383 -0.38613 0.451551,  5.29108   4.72483 -0.427462  0.432341,  5.27059   4.75957 -0.427462  0.432341,0.710132 -1.94191   10.704 -4.25426
0,  4.15881   3.96314 -0.248269  0.439914,   4.1149   4.03318 -0.284485  0.439844,  4.16549   3.98143 -0.284485  0.439844,    0.1606   0.461588    14.5873 -0.0158932
4, -5.64476  -2.96158 -0.291101  0.392372, -5.82893  -2.77125 -0.267324  0.363101, -5.85264   -2.7349 -0.267324  0.363101, 3.68274 -7.65384 -8.16818    -7.46
17,  9.42086  -2.11802 -0.493217 -0.342972,  9.15603  -2.31968 -0.515807 -0.356771,  9.25237  -2.34747 -0.515807 -0.356771,-1.78841  10.8328  4.58018  4.02325
18, 5.22056  4.86888 -0.38613 0.451551,  5.14186   4.77952 -0.391546  0.506042,  5.16237   4.77877 -0.391546  0.506042,-1.11458 -1.85069  1.40261  12.0676
0,  4.15054    3.9778 -0.248269  0.439914,    4.382   3.78087 -0.256232  0.388627,  4.34184   3.81904 -0.256232  0.388627, 4.60914 -3.99122  3.20733 -11.6584
4, -5.65446   -2.9485 -0.291101  0.392372, -5.89595  -3.10252 -0.294896  0.406264, -5.88991  -3.03475 -0.294896  0.406264,4.16391 2.92508 1.30374 3.54059
17,  9.40442  -2.12946 -0.493217 -0.342972,  9.32716  -2.02785 -0.525914 -0.317325,  9.31074  -2.08677 -0.525914 -0.317325,-0.996071  -2.00471   6.62928  -7.47799
18, 5.20768  4.88393 -0.38613 0.451551,  5.35619   4.77338 -0.400047  0.404618,  5.31932   4.77702 -0.400047  0.404618, 2.14363 -2.18908  3.60429 -10.3937
0,  4.14226   3.99247 -0.248269  0.439914,  3.78671    4.0188 -0.240027  0.390812,  3.88411   3.98553 -0.240027  0.390812,  -6.2321 -0.173705  -3.31997  -11.1617
4, -5.66417  -2.93542 -0.291101  0.392372, -5.71103  -3.24175 -0.274692  0.379813, -5.74457  -3.20255 -0.274692  0.379813, 1.41958  9.10034  -5.6369 -3.20077
17,  9.38798  -2.14089 -0.493217 -0.342972,     9.45  -1.38307 -0.477549 -0.355384,  9.42223  -1.51041 -0.477549 -0.355384,0.364851 -29.4492 -3.17664  3.61871
18, 5.19481  4.89898 -0.38613 0.451551,  4.96372   5.01467 -0.350236  0.476722,  5.02485   4.97498 -0.350236  0.476722,-3.27188  1.55128 -9.29575  5.57447
0,  4.13399   4.00713 -0.248269  0.439914,  3.83994   4.29424 -0.252841   0.42969,  3.84634    4.2417 -0.252841   0.42969,-6.95803   5.8539  1.84126 -2.32414
4, -5.67387  -2.92234 -0.291101  0.392372,  -5.8368  -2.96118 -0.269081  0.346703, -5.82199  -3.00202 -0.269081  0.346703,  2.6105  2.72667 -7.56445 -11.6393
17,  9.37154  -2.15232 -0.493217 -0.342972,  9.57877  -1.72694 -0.460692 -0.394898,  9.54811  -1.69061 -0.460692 -0.394898, 1.88416 -21.4518 -6.59447    15.14
18, 5.18194  4.91403 -0.38613 0.451551,  5.03954   5.41663 -0.366475  0.446859,  5.03479    5.3407 -0.366475  0.446859,-2.83969  8.68267 -5.09017 -1.03911
0,  4.12571    4.0218 -0.248269  0.439914,  4.13686   3.97387 -0.286947   0.41767,   4.0835   4.02409 -0.286947   0.41767, -1.02304 0.0569341   15.5791  -5.05635
4, -5.68357  -2.90926 -0.291101  0.392372,-5.62803 -2.91513 -0.25773 0.435486,-5.66413 -2.92826 -0.25773 0.435486,-0.341991  0.652933  -11.4636    10.988
17,   9.3551  -2.16375 -0.493217 -0.342972,  9.20009  -2.07495 -0.469128 -0.337326,  9.25932  -2.00865 -0.469128 -0.337326,-1.02384 -7.16831 -4.88408 -1.64632
18, 5.16907  4.92909 -0.38613 0.451551,  4.79427   5.22156 -0.403551  0.414294,  4.83481   5.24533 -0.403551  0.414294, -6.4665  6.41578  4.51173 -8.25079
0,  4.11744   4.03646 -0.248269  0.439914, 4.23761  3.80699 -0.23482 0.490038, 4.20862  3.84837 -0.23482 0.490038, 2.21467 -4.65977 -5.41739  11.3941
4, -5.69327  -2.89618 -0.291101  0.392372, -5.71233  -3.11052 -0.317852  0.406477, -5.70547  -3.07557 -0.317852  0.406477,0.214252  6.19376  9.18961  3.59478
17,  9.33866  -2.17519 -0.493217 -0.342972,  9.29154  -2.01856 -0.516659 -0.308141,  9.28286  -2.01871 -0.516659 -0.308141,-0.59745 -7.19389  4.75282 -10.1557
18,  5.1562  4.94414 -0.38613 0.451551,  5.35769    4.8717 -0.332108  0.446604,   5.2624   4.94081 -0.332108  0.446604,   2.05954 -0.0673282   -13.9907   -1.09548
0,  4.10916   4.05112 -0.248269  0.439914,  4.16837   4.08076 -0.265757  0.409115,  4.17405   4.04201 -0.265757  0.409115,  1.57905 -0.224911   7.04371  -7.00119
4, -5.70298   -2.8831 -0.291101  0.392372, -5.19252  -2.74737 -0.265078  0.402089,  -5.2856  -2.80342 -0.265078  0.402089, -7.3186 -2.76368 -8.93953   2.4765
17,  9.32222  -2.18662 -0.493217 -0.342972,  9.62738  -1.66981 -0.535793 -0.316435,  9.56289  -1.73381 -0.535793 -0.316435, 2.58167 -20.7081   8.6323  -7.7375
18, 5.14333  4.95919 -0.38613 0.451551,  5.08226   5.12415 -0.405975  0.482795,  5.11214   5.09426 -0.405975  0.482795,-0.606517   2.72366   5.13939   6.91933
0,  4.10089   4.06579 -0.248269  0.439914,  4.24329   4.40078 -0.279368   0.44254,  4.22934   4.33942 -0.279368   0.44254,3.13224 6.73017 12.5263 0.59705
4, -5.71268  -2.87002 -0.291101  0.392372, -5.50017  -2.68242 -0.281004  0.404809, -5.46358  -2.70158 -0.281004  0.404809,-4.36057 -5.86913  -3.4688  3.16975
17,  9.30578  -2.19805 -0.493217 -0.342972,  9.30456   -2.3352 -0.504992 -0.304606,  9.34749  -2.22992 -0.504992 -0.304606,0.448287     1.45  2.38739 -11.1863
18, 5.13046  4.97424 -0.38613 0.451551,  4.86089   4.94764 -0.386004  0.445846,  4.90329    4.9765 -0.386004  0.445846,  -4.42779  0.0454095 -0.0325786   -1.26341
0,  4.09261   4.08045 -0.248269  0.439914, 4.03401  4.08956 -0.24537 0.483205, 4.06725  4.13682 -0.24537 0.483205,-0.619656   1.38152  -1.16768   9.84075
4, -5.72238  -2.85695 -0.291101  0.392372, -5.74068  -2.73591 -0.335995   0.33559, -5.69317  -2.72762 -0.335995   0.33559,-0.510545  -4.52673   15.4222  -14.4714
17,  9.28934  -2.20948 -0.493217 -0.342972,  9.44533  -2.47397 -0.500905 -0.338242,  9.42492  -2.43242 -0.500905 -0.338242, 1.45955  10.0899  1.55879 -1.37912
18, 5.11759  4.98929 -0.38613 0.451551,   4.9886   5.24556 -0.409155  0.426252,  4.97104   5.20022 -0.409155  0.426252,-2.86359  4.22759  5.96308 -5.60265
0,  4.08433   4.09511 -0.248269  0.439914,  4.19652   4.07767 -0.260021  0.409289,  4.17199   4.09083 -0.260021  0.409289, 2.14615 -0.10461  4.73345 -6.96166
4, -5.73209  -2.84387 -0.291101  0.392372, -5.60242  -3.03419 -0.330193  0.402102, -5.62056  -2.97738 -0.330193  0.402102,-1.94571  4.69477  13.4288  2.47985
17,  9.27289  -2.22092 -0.493217 -0.342972,  9.32221  -2.24357 -0.482285 -0.331137,  9.33759  -2.27919 -0.482285 -0.331137,0.697662    2.624 -2.21644 -3.45073
18, 5.10472  5.00434 -0.38613 0.451551,  5.05922   4.82619 -0.388077  0.482018,  5.04115   4.89552 -0.388077  0.482018,-1.24525 -2.17456 0.504331  6.74717
0,  4.07606   4.10978 -0.248269  0.439914,  3.53346   4.11287 -0.272485  0.462532,  3.64561   4.11155 -0.272485  0.462532, -10.5605 0.0430337    9.7539   5.14157
4, -5.74179  -2.83079 -0.291101  0.392372, -5.77519  -2.51314 -0.300846  0.434577, -5.74951  -2.59334 -0.300846  0.434577,0.134486 -8.38817   3.3475  10.7563
17,  9.25645  -2.23235 -0.493217 -0.342972,      9.2  -2.22744 -0.456498 -0.262757,  9.22173   -2.2384 -0.456498 -0.262757,-0.375156  0.271084  -7.44485  -23.3882
18, 5.09185   5.0194 -0.38613 0.451551,  5.36389   5.05898 -0.405754  0.414902,  5.30404   5.03251 -0.405754  0.414902, 4.16734 0.261294  5.08217 -8.11611
0,  4.06778   4.12444 -0.248269  0.439914,  3.56718   4.51461 -0.269641  0.446343,  3.57954   4.44551 -0.269641  0.446343,-12.0026  7.78466  8.60826  1.46145
4, -5.75149  -2.81771 -0.291101  0.392372, -5.74573  -2.75563 -0.239559  0.387192, -5.74799   -2.7243 -0.239559  0.387192,-0.0609696   -3.31506    -17.706   -1.32019
17,  9.24001  -2.24378 -0.493217 -0.342972,    8.913   -2.4105 -0.499098  -0.34128,  8.96514  -2.38166 -0.499098  -0.34128, -2.97486   6.14497   1.19234 -0.493351
18, 5.07898  5.03445 -0.38613 0.451551,  4.77023   5.26339 -0.340704  0.483021,  4.86311   5.22495 -0.340704  0.483021,-4.25025    3.784 -11.7644  6.96948
0,  4.05951    4.1391 -0.248269  0.439914,  3.87695   4.42792 -0.221049  0.444472,  3.82254    4.4337 -0.221049  0.444472,-5.83741  7.11734 -10.9638  1.03604
4,  -5.7612  -2.80463 -0.291101  0.392372, -5.79385  -2.95397 -0.292557  0.402508, -5.78727  -2.91072 -0.292557  0.402508,0.452636  3.78266 0.500147  2.58318
17,  9.22357  -2.25521 -0.493217 -0.342972,  9.38106  -2.57058 -0.479821 -0.310732,  9.30408  -2.53885 -0.479821 -0.310732,0.872843  12.5772 -2.71612 -9.40031
18, 5.06611   5.0495 -0.38613 0.451551,   4.7821   5.22976 -0.380496  0.397427,  4.79437   5.23149 -0.380496  0.397427,-5.36376  3.60419 -1.45902 -11.9861
0,  4.05123   4.15377 -0.248269  0.439914,  3.79006   4.08218 -0.187323   0.39328,  3.79464   4.14726 -0.187323   0.39328, -6.33372 -0.156571  -24.5487  -10.6007
4,  -5.7709  -2.79155 -0.291101  0.392372, -5.74919  -2.88602 -0.343018  0.373079, -5.75787  -2.88812 -0.343018  0.373079,-0.225739   3.45957   17.8345  -4.91691
17,  9.20713  -2.26665 -0.493217 -0.342972,  9.44763  -2.50948 -0.500459 -0.280304,  9.41915  -2.51645 -0.500459 -0.280304, 2.30275  11.0211  1.46834 -18.2723
18, 5.05324  5.06455 -0.38613 0.451551,  5.07134   5.16083 -0.435154  0.429825,  5.01958   5.17588 -0.435154  0.429825,-0.666097   2.19822   12.6962  -4.81145
0,  4.04296   4.16843 -0.248269  0.439914,  3.57301   4.01711 -0.166097  0.434199,  3.61144   4.04276 -0.166097  0.434199,-10.6733 -3.01488 -33.0982 -1.29922
4,  -5.7806  -2.77847 -0.291101  0.392372, -5.94436  -2.56088 -0.282037  0.419029, -5.91298   -2.6168 -0.282037  0.419029, 2.29001  -5.8187 -3.11386   6.7939
16,  2.41119   12.2929 -0.206128  0.390511, 2.60302  12.3616 -0.19464 0.405169, 2.51699  11.9545 -0.19464 0.405169, 4.38784 -2.75265 -5.57311  3.75345
17,  9.19069  -2.27808 -0.493217 -0.342972,  8.76855  -2.44401 -0.480957 -0.342601,  8.88152  -2.45878 -0.480957 -0.342601, -3.36395   7.93215  -2.48579 -0.108314
18, 5.04036   5.0796 -0.38613 0.451551,  5.02551   4.76469 -0.313334  0.467869,  5.02227   4.84061 -0.313334  0.467869,-0.358983  -4.70503  -18.8526   3.61393
0,  4.03468    4.1831 -0.248269  0.439914,  3.71494   4.03284 -0.292675  0.495028,  3.69511   4.03738 -0.292675  0.495028,-8.41634 -3.48348  17.8861  12.5283
4, -5.79031  -2.76539 -0.291101  0.392372, -5.76415  -3.08356 -0.283037  0.368641, -5.79233   -2.9981 -0.283037  0.368641,0.0350239   8.41496  -2.77027  -6.04815
16,  2.40432   12.3059 -0.206128  0.390511,  2.51109   12.4678 -0.198123  0.368809,  2.51099    12.387 -0.198123  0.368809, 4.43629 0.659231 -3.88347  -5.5572
17,  9.17425  -2.28951 -0.493217 -0.342972,  9.34125  -2.40892 -0.483606 -0.310084,   9.2565  -2.41973 -0.483606 -0.310084,0.896548  5.68764 -1.94864  -9.5893
18, 5.02749  5.09466 -0.38613 0.451551,  4.99108    5.0125 -0.369958  0.506899,  4.99459   4.98479 -0.369958  0.506899,-0.654456  -2.15649  -4.18811   12.2573
0,  4.02641   4.19776 -0.248269  0.439914,  4.20863   4.44633 -0.268261  0.438767,  4.11551   4.37624 -0.268261  0.438767,    2.213   4.25189   8.05245 -0.260713
4, -5.80001  -2.75231 -0.291101  0.392372,  -5.8256  -2.83736 -0.349749  0.395628, -5.82158  -2.86371 -0.349749  0.395628, 0.37185  4.04762  20.1469 0.829785
16,  2.39745   12.3189 -0.206128  0.390511,  2.71958   12.2202 -0.252429  0.432136,   2.6815    12.252 -0.252429  0.432136,   11.848 -0.543526   22.4622   10.6592
17,  9.15781  -2.30094 -0.493217 -0.342972,    8.961  -2.38323 -0.495609 -0.338602,  9.01072  -2.39166 -0.495609 -0.338602,-1.60619  3.94275 0.484893 -1.27419
18, 5.01462  5.10971 -0.38613 0.451551,  4.56905   5.01613 -0.380222   0.48875,  4.64262    5.0135 -0.380222   0.48875,-7.41843 -1.88284 -1.53007  8.23822
0,  4.01813   4.21242 -0.248269  0.439914,  4.11966   4.44596 -0.195724  0.426034,  4.11756    4.4361 -0.195724  0.426034, 2.47458     5.31 -21.1646 -3.15518
4, -5.80971  -2.73923 -0.291101  0.392372, -5.92967  -2.42113 -0.280639  0.391489, -5.91227  -2.49762 -0.280639  0.391489,  1.76524   -8.8204  -3.59401 -0.225022
16,  2.39058   12.3319 -0.206128  0.390511,  2.55765   12.1737 -0.197497  0.386465,  2.57836     12.19 -0.197497  0.386465, 7.85508  -1.1506 -4.18707 -1.03597
17,  9.14137  -2.31237 -0.493217 -0.342972,  8.70375  -2.39693 -0.548787 -0.362385,  8.75531  -2.39808 -0.548787 -0.362385,-4.22325  3.70642  11.2668  5.66011
18, 5.00175  5.12476 -0.38613 0.451551,  4.96484   4.73178 -0.352792  0.467049,  4.90528   4.78479 -0.352792  0.467049, -1.9288 -6.63387 -8.63393  3.43226
0,  4.00986   4.22709 -0.248269  0.439914,  4.10272   4.22477 -0.283057  0.416403,  4.10392   4.26491 -0.283057  0.416403, 2.34583 0.894782  14.0122 -5.34445
4, -5.81942  -2.72615 -0.291101  0.392372, -6.12461  -2.86003 -0.283289  0.344738, -6.08847  -2.79331 -0.283289  0.344738, 4.62332  2.46345 -2.68353 -12.1399
16,  2.38371   12.3449 -0.206128  0.390511,  2.44527   12.5345 -0.235606  0.374565,  2.46768   12.4754 -0.235606  0.374565, 3.52248   1.0569  14.3008 -4.08335
17,  9.12493  -2.32381 -0.493217 -0.342972,   9.4477  -2.23915 -0.485061  -0.32565,  9.32133  -2.26949 -0.485061  -0.32565,  2.1523 -2.33746 -1.65363 -5.05066
18, 4.98888  5.13981 -0.38613 0.451551,  5.19686   5.28392 -0.358997  0.429385,  5.14281   5.19766 -0.358997  0.429385,  3.0855  1.12559  -7.0268 -4.90874
0,  4.00158   4.24175 -0.248269  0.439914,  3.85674   4.03349 -0.236906   0.45065,  3.89923    4.0773 -0.236906   0.45065,-2.55763 -3.87703 -4.57719  2.44051
4, -5.82912  -2.71307 -0.291101  0.392372, -5.93487  -2.81029 -0.346736  0.364955, -5.96412  -2.80515 -0.346736  0.364955, 2.31595  3.39394  19.1117 -6.98744
16,  2.37684    12.358 -0.206128  0.390511,  2.4289  12.2989 -0.17597 0.375046,  2.4346  12.3326 -0.17597 0.375046,  2.43015 -0.205313  -14.6307  -3.96022
17,  9.10849  -2.33524 -0.493217 -0.342972,  9.25645  -2.06373 -0.452348  -0.29254,  9.26523  -2.10221 -0.452348  -0.29254, 1.72086 -9.97903 -8.28627 -14.7045
18, 4.97601  5.15486 -0.38613 0.451551,  5.16843   4.95008 -0.440778  0.446471,  5.16147   4.99679 -0.440778  0.446471, 3.72699 -3.06656  14.1527 -1.12486
0,   3.9933   4.25641 -0.248269  0.439914,  3.88241   3.85009 -0.303015   0.50072,  3.88378   3.89339 -0.303015   0.50072, -2.7426 -8.52878  22.0511  13.8222
16,  2.36997    12.371 -0.206128  0.390511,  2.93105    12.056 -0.186432  0.356226,  2.84155   12.1074 -0.186432  0.356226, 19.8982 -2.13023 -9.55508 -8.77952
17,  9.09205  -2.34667 -0.493217 -0.342972,  8.71872  -2.07571 -0.487351 -0.312681,  8.81326  -2.08223 -0.487351 -0.312681,-3.06628 -11.2688 -1.18934 -8.83194
18, 4.96314  5.16992 -0.38613 0.451551,  5.02358   5.08045 -0.338442   0.46541,  5.04586   5.06826 -0.338442   0.46541, 1.66661  -1.9663 -12.3503  3.06935
0,  3.98503   4.27108 -0.248269  0.439914,  4.12035   4.92225 -0.310827  0.421218,  4.07639   4.74171 -0.310827  0.421218, 2.29267   11.019  25.1973 -4.24993
16,   2.3631    12.384 -0.206128  0.390511,  2.60751   12.9299 -0.188447  0.436628,  2.64808   12.7858 -0.188447  0.436628, 12.0598  3.24451 -8.57771  11.8094
17,  9.07561   -2.3581 -0.493217 -0.342972,   9.3041  -2.38556  -0.48917 -0.386423,  9.21378  -2.33363  -0.48917 -0.386423,   1.5224  -1.03792 -0.820521   12.6689
18, 4.95027  5.18497 -0.38613 0.451551,  5.49197   5.25622 -0.385624  0.420408,  5.41035   5.22536 -0.385624  0.420408,  9.29399  0.778965 -0.131125  -6.89677
0,  3.97675   4.28574 -0.248269  0.439914,  3.90603   4.44821 -0.236589  0.482859,  3.93477   4.50319 -0.236589  0.482859,-1.05561  5.07378  -4.7045  9.76204
16,  2.35623    12.397 -0.206128  0.390511,  2.32988    12.633 -0.173475  0.374724,  2.38548   12.6626 -0.173475  0.374724, 1.24172   2.1422 -15.8413 -4.04268
17,  9.05917  -2.36954 -0.493217 -0.342972,   8.6453  -2.56739 -0.533326 -0.310184,   8.7435   -2.5278 -0.533326 -0.310184,-3.48448  6.67914  8.13207 -9.55996
18,  4.9374  5.20002 -0.38613 0.451551,  4.74438   5.09344 -0.384187  0.399579,  4.86071   5.11936 -0.384187  0.399579, -1.55313  -1.55106 -0.503081  -11.5096
0,  3.96848   4.30041 -0.248269  0.439914,  3.90414   4.67911 -0.270374  0.451178,  3.90808   4.65054 -0.270374  0.451178,-1.52194   8.1418  8.90341  2.56053
16,  2.34936     12.41 -0.206128  0.390511,  2.30162   12.7185 -0.247309  0.294006,  2.31528   12.7105 -0.247309  0.294006,-1.45024  2.42129  19.9786 -24.7125
17,  9.04273  -2.38097 -0.493217 -0.342972,  8.85793  -2.43005 -0.484323 -0.364782,  8.83455  -2.44948 -0.484323 -0.364782,-2.30221   2.8773 -1.80322  6.35896
18, 4.92453  5.21507 -0.38613 0.451551,  5.03919   5.03449 -0.354717  0.475851,  5.00522   5.05222 -0.354717  0.475851, 1.63851 -3.12261 -8.13543  5.38154
0,   3.9602   4.31507 -0.248269  0.439914,   3.7947   4.33199 -0.330151  0.465683,   3.8131   4.39146 -0.330151  0.465683,-3.71455  1.77024  32.9812  5.85772
16,  2.34248    12.423 -0.206128  0.390511,  2.79901   12.4008 -0.213365  0.369272,  2.71149    12.458 -0.213365  0.369272, 15.7528 0.281319  3.51117 -5.43878
17,  9.02629   -2.3924 -0.493217 -0.342972,  9.09113  -2.46031  -0.45797 -0.367511,  9.04264  -2.46055  -0.45797 -0.367511,0.181146  2.84873 -7.14632  7.15463
18, 4.91166  5.23012 -0.38613 0.451551,  4.40543   5.17559 -0.409073  0.431693,  4.50998    5.1563 -0.409073  0.431693,-8.17806 -1.41148  5.94174 -4.39766
0,  3.95193   4.32973 -0.248269  0.439914,   3.6968   4.24723 -0.212474  0.444689,  3.71594   4.27562 -0.212474  0.444689,-5.97141 -1.24982 -14.4178   1.0854
16,  2.33561   12.4361 -0.206128  0.390511,    2.656   12.3721 -0.243089  0.363684,  2.66452   12.3895 -0.243089  0.363684,  14.0822 -0.374029   17.9312  -6.86967
17,  9.00985  -2.40383 -0.493217 -0.342972,  8.77263  -2.57583 -0.502313 -0.376472,  8.81786  -2.55751 -0.502313 -0.376472,-2.13085  6.39297   1.8442  9.76753
18, 4.89879  5.24517 -0.38613 0.451551,  4.87183   5.69819 -0.343523  0.420454,  4.80517    5.6042 -0.343523  0.420454,-1.91106   6.8448 -11.0342 -6.88661
0,  3.94365    4.3444 -0.248269  0.439914,  3.84265    4.4969 -0.297701  0.496202,  3.81854   4.46029 -0.297701  0.496202,-3.17244   2.6677  19.9106  12.7951
9,  11.5919   7.98534  0.306005 -0.388392,  11.3799   7.73683  0.305998 -0.429039,  11.0051    7.4813  0.305998 -0.429039,   -5.06224    -6.31212 -0.00231792     10.4655
16,  2.32874   12.4491 -0.206128  0.390511,  2.02358   12.8411 -0.199758  0.434436,  2.13644    12.763 -0.199758  0.434436,-8.25802  2.52193 -3.09042   11.248
17,  8.99341  -2.41527 -0.493217 -0.342972,  9.23173  -2.54089 -0.435206 -0.336826,  9.15525  -2.54596 -0.435206 -0.336826, 1.79961  5.41113 -11.7617 -1.79199
18, 4.88591  5.26023 -0.38613 0.451551,  4.66401    5.0079 -0.377067  0.512015,  4.68701    5.1169 -0.377067  0.512015,-4.07108 -2.72468 -2.34712  13.3905
0,  3.93537   4.35906 -0.248269  0.439914,  3.74791   4.06179 -0.262039  0.455564,  3.75884   4.13558 -0.262039  0.455564,-4.48577 -5.12672  5.54621  3.55741
9,  11.6021   7.97239  0.306005 -0.388392,  11.7854   8.08489   0.33276 -0.399752,  11.6611   7.98519   0.33276 -0.399752,0.508874 0.160491  8.74326  2.92495
16,  2.32187   12.4621 -0.206128  0.390511,  2.34829   12.6109 -0.216894  0.332488,  2.30931   12.6403 -0.216894  0.332488,-0.540918   1.42965   5.22278  -14.8582
17,  8.97697   -2.4267 -0.493217 -0.342972,  9.17102  -2.30672 -0.461195 -0.308985,  9.16555  -2.35124 -0.461195 -0.308985, 2.10069 -3.10938 -6.49248 -9.90978
18, 4.87304  5.27528 -0.38613 0.451551,  5.08998   5.39946 -0.356452  0.475677,  5.01603   5.35206 -0.356452  0.475677, 2.93426  1.45542 -7.68611  5.34293
0,   3.9271   4.37372 -0.248269  0.439914, 3.95855  4.41803 -0.24992 0.391975, 3.92146  4.37022 -0.24992 0.391975, -0.143558 -0.0800775   0.665005   -10.8974
9,  11.6123   7.95945  0.306005 -0.388392,  11.8812   8.05352  0.278156 -0.380479,  11.8442    8.0392  0.278156 -0.380479,  1.9971  1.00197 -9.10071  -2.0374
16,    2.315   12.4751 -0.206128  0.390511,   2.5435   12.2905 -0.224609  0.418576,  2.50047    12.355 -0.224609  0.418576,   8.0118 -0.962656   8.96584   7.18675
17,  8.96053  -2.43813 -0.493217 -0.342972,  8.96344  -2.52913  -0.44088 -0.342731,  8.99677  -2.49939  -0.44088 -0.342731,  0.404468    2.51266   -10.6113 -0.0704973
18, 4.86017  5.29033 -0.38613 0.451551,  4.63533   5.53488 -0.441484  0.437873,  4.70075   5.50501 -0.441484  0.437873,-3.28026  4.05805  14.3356 -3.02911
0,  3.91882   4.38839 -0.248269  0.439914,   4.4718   4.38116 -0.271844    0.4211,  4.37222   4.38163 -0.271844    0.4211,  11.5698 -0.153904    9.4956  -4.27682
9,  11.6225    7.9465  0.306005 -0.388392, 11.6171  7.97682 0.284705 -0.41178, 11.6592  7.98556 0.284705 -0.41178,0.315671 0.491503 -6.96056  6.02179
16,  2.30813   12.4881 -0.206128  0.390511, 2.37873  12.9538 -0.21316 0.399179, 2.39912  12.8495 -0.21316 0.399179,3.94209 2.89405 3.41158 2.21955
17,  8.94409  -2.44956 -0.493217 -0.342972,  8.68623  -2.29515 -0.523585 -0.306667,  8.73865  -2.33345 -0.523585 -0.306667,-2.29688 -4.74025  6.15723 -10.5856
18,  4.8473  5.30538 -0.38613 0.451551, 4.66252  5.60815 -0.40953 0.455556, 4.66681  5.59243 -0.40953 0.455556,-3.72354  5.41058  6.06001 0.887026
0,  3.91055   4.40305 -0.248269  0.439914,  3.47108   4.82338 -0.247501  0.436494,  3.63005   4.74725 -0.247501  0.436494, -7.17291   7.81721 -0.309554 -0.777308
9,  11.6327   7.93355  0.306005 -0.388392,  11.5363   8.33668  0.310365 -0.386484,    11.56   8.27179  0.310365 -0.386484,-0.625262   4.26336   1.42488 -0.491104
16,  2.30126   12.5011 -0.206128  0.390511, 2.29355   12.767  -0.1984 0.366465, 2.31113   12.784  -0.1984 0.366465,0.429105  2.26243 -3.74888 -6.15762
17,  8.92765    -2.461 -0.493217 -0.342972,   9.0713  -2.09787 -0.485944 -0.326371,  9.00906  -2.14172 -0.485944 -0.326371,0.911966 -12.9736  -1.4746 -4.84054
18, 4.83443  5.32043 -0.38613 0.451551,  4.86466   5.78599 -0.479576  0.416565,  4.82676    5.7541 -0.479576  0.416565,-0.158721   8.15088   24.2008   -7.7479
0,  3.90227   4.41772 -0.248269  0.439914,  3.95206   4.16946 -0.232586  0.480841,  3.89329   4.27511 -0.232586  0.480841,-0.230239  -3.22813  -6.31687    9.3033
9,  11.6429   7.92061  0.306005 -0.388392, 11.6609  8.06037 0.341063 -0.36786, 11.6449  8.09579 0.341063 -0.36786,0.0170947   2.21177   11.4567  -5.28625
16,  2.29439   12.5142 -0.206128  0.390511, 2.63676   13.068 -0.21378 0.318891, 2.57754  13.0194 -0.21378 0.318891, 12.3409  4.03767  3.71239 -18.3399
17,  8.91121  -2.47243 -0.493217 -0.342972,  8.91701   -2.6579 -0.517188 -0.332668,  8.93042  -2.56792 -0.517188 -0.332668,0.215613  3.86222  4.86023 -3.00436
18, 4.82156  5.33549 -0.38613 0.451551,  5.22075   5.24007 -0.386625  0.493929,  5.14803   5.33435 -0.386625  0.493929,   6.77109 -0.0212971   0.128176    9.38503
0,    3.894   4.43238 -0.248269  0.439914,  4.29476   4.62184 -0.229815  0.402492,  4.22188   4.56268 -0.229815  0.402492, 8.42026  2.93986 -7.43322 -8.50658
9,  11.6531   7.90766  0.306005 -0.388392,   11.913    7.9187   0.27852 -0.364326,  11.8671   7.94807   0.27852 -0.364326, 1.83609 0.511042 -8.98179 -6.19636
16,  2.28752   12.5272 -0.206128  0.390511,  2.16566   12.5897 -0.214088  0.410522,  2.23775   12.6685 -0.214088  0.410522,-2.17576  1.12785  3.86159  5.12432
17,  8.89477  -2.48386 -0.493217 -0.342972,  8.74849  -2.68988 -0.474133 -0.374738,  8.77796  -2.67027 -0.474133 -0.374738, -1.3132  7.50468 -3.86933  9.26194
18, 4.80869  5.35054 -0.38613 0.451551,  4.73815   5.37925 -0.453705  0.478315,  4.80864   5.37413 -0.453705  0.478315,-0.00100153    0.441017     17.5006     5.92721
0,  3.88572   4.44704 -0.248269  0.439914,  3.76558   4.40169 -0.226997  0.424547,   3.8455   4.43282 -0.226997  0.424547, -1.03505 -0.319758  -8.56826  -3.49321
9,  11.6633   7.89471  0.306005 -0.388392,  11.7376   8.14135   0.28779 -0.423047,  11.7624   8.10457   0.28779 -0.423047, 0.84925   2.6582 -5.95243  8.92267
16,  2.28065   12.5402 -0.206128  0.390511,  2.38728   12.8182 -0.213616  0.402242,  2.35938    12.794 -0.213616  0.402242,3.45227 2.02362 3.63263 3.00404
17,  8.87833  -2.49529 -0.493217 -0.342972,  8.56945  -2.40771 -0.470885 -0.317162,  8.60379  -2.45652 -0.470885 -0.317162,-3.09223 -1.55405 -4.52773 -7.52539
