obs_id,true_value,meas_value,corr_value,diff(%)
0,  3.22366   5.62014 -0.248269  0.439914,   3.5006    5.7906 -0.240381  0.460395,  3.42908   5.75852 -0.240381  0.460395, 6.37232  2.46219 -3.17735  4.65571
7,  9.12131   15.1429  0.514469 -0.473625,  9.22825   14.6225  0.511528 -0.468527,  9.26539   14.7517  0.511528 -0.468527,  1.57963  -2.58379 -0.571718  -1.07635
9,  12.4793   6.85898  0.306005 -0.388392,  12.5154   6.96506  0.292982 -0.393412,   12.583   6.96881  0.292982 -0.393412,0.830856  1.60114 -4.25597  1.29252
16,  1.73097   13.5815 -0.206128  0.390511,  1.55685   13.2734 -0.227278  0.344815,  1.58324   13.3405 -0.227278  0.344815,-8.53449 -1.77462  10.2606 -11.7016
18, 3.76615  6.56974 -0.38613 0.451551,  3.67246   6.68573 -0.410794  0.520083,  3.68517   6.76077 -0.410794  0.520083,-2.15032  2.90779  6.38755  15.1771
19,  18.5801   11.3546 -0.231757 -0.326946,  18.5492   11.5927 -0.259898 -0.305382,  18.5886   11.5097 -0.259898 -0.305382,0.045959  1.36591  12.1423 -6.59556
0,  3.21538    5.6348 -0.248269  0.439914,  3.21735   5.49563 -0.196523   0.43324,  3.26321   5.55828 -0.196523   0.43324, 1.48754 -1.35811 -20.8426 -1.51715
7,  9.13845   15.1271  0.514469 -0.473625,  8.91043    15.412   0.50793 -0.458878,  8.99419   15.2598   0.50793 -0.458878,-1.57867 0.876827 -1.27106 -3.11364
9,  12.4895   6.84604  0.306005 -0.388392,  12.3686   6.89095  0.274885 -0.348623,  12.4191   6.90553  0.274885 -0.348623, -0.5642 0.868959 -10.1699 -10.2392
16,   1.7241   13.5945 -0.206128  0.390511,  1.36177   13.6452 -0.245603  0.388835,  1.40993   13.5792 -0.245603  0.388835, -18.2223 -0.112979   19.1509 -0.429134
18, 3.75328  6.58479 -0.38613 0.451551,  3.79656   6.58245 -0.372254  0.438442,   3.7684    6.6265 -0.372254  0.438442,0.402791  0.63345  -3.5935 -2.90303
19,  18.5723   11.3437 -0.231757 -0.326946,  18.9242    11.452 -0.247963 -0.334618,  18.8467   11.4627 -0.247963 -0.334618,1.47717 1.04902  6.9925 2.34659
0,  3.20711   5.64947 -0.248269  0.439914, 2.86739  5.85523 -0.28367 0.401704, 2.95503  5.79162 -0.28367 0.401704,-7.85994  2.51624   14.259 -8.68568
7,   9.1556   15.1114  0.514469 -0.473625,  9.00522   15.3643  0.514081 -0.479886,  9.00655   15.3373  0.514081 -0.479886,  -1.62801     1.4953 -0.0754806    1.32203
9,  12.4997   6.83309  0.306005 -0.388392, 12.6992  6.97532 0.337402 -0.43041, 12.6382  6.95699 0.337402 -0.43041,1.10783 1.81321 10.2605 10.8186
16,  1.71723   13.6076 -0.206128  0.390511,  1.56341   13.8879 -0.240769  0.406227,  1.52701   13.8213 -0.240769  0.406227,-11.0769  1.57053  16.8054  4.02455
18, 3.74041  6.59984 -0.38613 0.451551,  3.64716   6.89097 -0.377248  0.506295,  3.67167   6.83472 -0.377248  0.506295,-1.83788  3.55882 -2.30017  12.1236
19,  18.5646   11.3328 -0.231757 -0.326946,   18.577   11.7448 -0.197016 -0.356447,  18.6359   11.6788 -0.197016 -0.356447,0.383892  3.05289 -14.9902  9.02319
0,  3.19883   5.66413 -0.248269  0.439914,  3.29339   5.55978 -0.280365  0.451542,  3.21508     5.615 -0.280365  0.451542, 0.507935 -0.867447   12.9277   2.64327
7,  9.17275   15.0956  0.514469 -0.473625,  9.42565   15.3692  0.485752 -0.439196,  9.33515   15.3584  0.485752 -0.439196, 1.77045  1.74102 -5.58187 -7.26908
9,  12.5099   6.82014  0.306005 -0.388392,  12.6971   6.91973  0.314582 -0.401133,  12.6863   6.92489  0.314582 -0.401133,1.41012 1.53585 2.80276 3.28047
16,  1.71035   13.6206 -0.206128  0.390511,   1.7264   13.4186 -0.226749   0.46518,   1.6797   13.5123 -0.226749   0.46518, -1.79217 -0.794814   10.0042   19.1207
18, 3.72754  6.61489 -0.38613 0.451551,  4.17153   6.69033 -0.446971  0.436472,  4.05615   6.72664 -0.446971  0.436472, 8.81583  1.68929  15.7566 -3.33937
19,  18.5569   11.3219 -0.231757 -0.326946,  18.3213   11.1533 -0.259117 -0.341753,  18.3906   11.2689 -0.259117 -0.341753,-0.895967 -0.467981   11.8053   4.52906
0,  3.19056   5.67879 -0.248269  0.439914,  3.30451   5.95236 -0.284381   0.42805,  3.28227   5.87979 -0.284381   0.42805,2.87459 3.53945 14.5455 -2.6969
7,   9.1899   15.0798  0.514469 -0.473625,  9.30652   15.2601  0.531355 -0.445634,  9.31661    15.279  0.531355 -0.445634, 1.37883  1.32089  3.28228 -5.90991
9,  12.5201    6.8072  0.306005 -0.388392,  12.4578     6.849  0.302168 -0.397447,  12.5116   6.86308  0.302168 -0.397447,-0.0683408   0.820897   -1.25392    2.33135
16,  1.70348   13.6336 -0.206128  0.390511,  1.85516   13.6409 -0.185938  0.426119,  1.81396   13.6155 -0.185938  0.426119,  6.48517 -0.133073  -9.79493   9.11823
18, 3.71467  6.62994 -0.38613 0.451551,  3.41179   6.66986 -0.409986  0.461602,  3.55352   6.68592 -0.409986  0.461602,-4.33825 0.844261  6.17827  2.22591
19,  18.5492    11.311 -0.231757 -0.326946,   18.688   10.9992 -0.225813 -0.306185,  18.6191   11.0574 -0.225813 -0.306185,0.376891 -2.24227 -2.56475 -6.34995
0,  3.18228   5.69346 -0.248269  0.439914,  2.97766   5.62048 -0.267263  0.486689,  3.04411   5.68207 -0.267263  0.486689, -4.34192 -0.199916   7.65058   10.6327
7,  9.20705    15.064  0.514469 -0.473625,  9.03729   14.6481  0.502721 -0.520315,  9.10417   14.7868  0.502721 -0.520315,-1.11741 -1.84007  -2.2835  9.85812
9,  12.5303   6.79425  0.306005 -0.388392,  12.3539   6.62245  0.308084 -0.404043,  12.3917   6.67364  0.308084 -0.404043,-1.10647 -1.77515 0.679453  4.02975
16,  1.69661   13.6466 -0.206128  0.390511,  1.79041   13.4015 -0.219741  0.330534,  1.79432   13.4528 -0.219741  0.330534, 5.75886 -1.42001  6.60433 -15.3587
18,  3.7018    6.645 -0.38613 0.451551,  3.55258   6.39592 -0.408218  0.485694,  3.54972   6.46467 -0.408218  0.485694,-4.10829 -2.71365  5.72024   7.5614
19,  18.5414   11.3001 -0.231757 -0.326946,  18.4225   11.6541 -0.197814 -0.292326,   18.465   11.5174 -0.197814 -0.292326,-0.412034   1.92328  -14.6458  -10.5887
0,  3.17401   5.70812 -0.248269  0.439914,  2.80005   5.85482 -0.243847  0.441933,  2.85299   5.81958 -0.243847  0.441933,-10.1138  1.95259 -1.78117 0.459039
7,   9.2242   15.0482  0.514469 -0.473625,  9.09151   14.8661  0.536616 -0.447514,  9.09814   14.8443  0.536616 -0.447514,-1.36666 -1.35475  4.30485 -5.51294
9,  12.5405    6.7813  0.306005 -0.388392,  12.7557   6.71541   0.33174 -0.344801,  12.6761   6.70297   0.33174 -0.344801, 1.08079 -1.15514  8.40991 -11.2234
16,  1.68974   13.6596 -0.206128  0.390511,  1.69634   13.7654 -0.210959   0.43292,  1.71675   13.6975 -0.210959   0.43292, 1.59847 0.277055  2.34377  10.8598
18, 3.68893  6.66005 -0.38613 0.451551,  4.07327   5.98159 -0.374254  0.455401,  3.95233     6.094 -0.374254  0.455401, 7.14049 -8.49911 -3.07571  0.85268
19,  18.5337   11.2892 -0.231757 -0.326946,  18.8826   10.9865 -0.220667 -0.345035,  18.7871   11.1038 -0.220667 -0.345035, 1.36741 -1.64178   -4.785   5.5328
0,  3.16573   5.72278 -0.248269  0.439914,  2.91415   5.74769 -0.210168  0.434958,  2.89855   5.76719 -0.210168  0.434958,-8.43971 0.776033 -15.3469 -1.12665
7,  9.24135   15.0324  0.514469 -0.473625,  9.75629   15.2655  0.483037 -0.459815,  9.61213   15.1674  0.483037 -0.459815, 4.01225 0.897591  -6.1097 -2.91577
9,  12.5507   6.76836  0.306005 -0.388392,   12.875   6.69726  0.239797 -0.392137,  12.8327   6.69596  0.239797 -0.392137, 2.24626 -1.06973 -21.6364 0.964322
16,  1.68287   13.6726 -0.206128  0.390511,  1.27278   13.3652 -0.250263  0.386255,  1.37116   13.4432 -0.250263  0.386255,-18.5226 -1.67795  21.4117 -1.08983
18, 3.67605   6.6751 -0.38613 0.451551,  3.91402    6.8407 -0.377027  0.418769,  3.91984     6.676 -0.377027  0.418769,  6.63163 0.0135513  -2.35739   -7.2598
19,   18.526   11.2783 -0.231757 -0.326946,  18.8483   11.1562  -0.24538 -0.311699,  18.8329   11.1418  -0.24538 -0.311699, 1.65671 -1.20983  5.87824 -4.66333
0,  3.15745   5.73745 -0.248269  0.439914,  2.87928   5.55063 -0.262776  0.461102,  2.88204   5.60265 -0.262776  0.461102,-8.72257 -2.34938  5.84325  4.81635
7,   9.2585   15.0166  0.514469 -0.473625,  9.17636   14.7949  0.559483 -0.410401,   9.2781   14.8753  0.559483 -0.410401, 0.211758 -0.941371   8.74953  -13.3489
9,  12.5609   6.75541  0.306005 -0.388392,  12.7372   6.44716  0.280389 -0.409649,  12.7605   6.50024  0.280389 -0.409649, 1.58837 -3.77735 -8.37098  5.47302
16,    1.676   13.6857 -0.206128  0.390511, 1.33579  13.5757 -0.17587 0.350748, 1.34188  13.5488 -0.17587 0.350748,-19.9356 -1.00021 -14.6791 -10.1823
18, 3.66318  6.69015 -0.38613 0.451551,  3.84352   6.93267 -0.395523  0.441127,  3.85788   6.87802 -0.395523  0.441127, 5.31485   2.8082  2.43263 -2.30852
19,  18.5183   11.2674 -0.231757 -0.326946,  18.5316   11.4472 -0.253453 -0.316698,  18.5976   11.3761 -0.253453 -0.316698,0.428277    0.965  9.36166 -3.13426
0,  3.14918   5.75211 -0.248269  0.439914,  3.23376   6.00064 -0.268062  0.438836,   3.1526    5.9145 -0.268062  0.438836, 0.108626   2.82304   7.97239 -0.245098
7,  9.27565   15.0008  0.514469 -0.473625,  9.38761   14.9889  0.529667 -0.478846,  9.36715   14.9602  0.529667 -0.478846, 0.986539 -0.270663   2.95414   1.10245
9,  12.5711   6.74247  0.306005 -0.388392,  12.4164   6.72911  0.293435 -0.411419,   12.496    6.6745  0.293435 -0.411419,-0.597748  -1.00795  -4.10776   5.92877
16,  1.66913   13.6987 -0.206128  0.390511,  2.02718   13.3152 -0.194225  0.419836,  1.87156   13.3704 -0.194225  0.419836, 12.1283 -2.39637 -5.77445  7.50931
18, 3.65031   6.7052 -0.38613 0.451551,  3.79067   6.35536 -0.337031  0.374307,  3.80283   6.47635 -0.337031  0.374307, 4.17832  -3.4131 -12.7156 -17.1063
19,  18.5105   11.2565 -0.231757 -0.326946,  18.5377   11.1041 -0.232131 -0.335427,  18.5493    11.163 -0.232131 -0.335427, 0.209205 -0.830769  0.161455   2.59405
0,   3.1409   5.76678 -0.248269  0.439914,  3.14821    5.7456 -0.209751   0.42524,  3.14718   5.78692 -0.209751   0.42524,0.199971 0.349377 -15.5149 -3.33557
7,   9.2928   14.9851  0.514469 -0.473625,  9.33259   15.3958  0.495215 -0.507705,  9.34435   15.2941  0.495215 -0.507705,0.554761  2.06242 -3.74241  7.19565
9,  12.5813   6.72952  0.306005 -0.388392,  12.5059    6.4606  0.287421 -0.416143,  12.5059   6.50567  0.287421 -0.416143,-0.599917  -3.32631  -6.07324   7.14524
16,  1.66226   13.7117 -0.206128  0.390511,  1.66617   13.4465 -0.177936  0.353014,  1.71096   13.4325 -0.177936  0.353014, 2.92971 -2.03595 -13.6769 -9.60209
18, 3.63744  6.72025 -0.38613 0.451551,  3.52407   6.69353 -0.384023  0.471779,   3.5843   6.64744 -0.384023  0.471779, -1.46093  -1.08351 -0.545793   4.47976
19,  18.5028   11.2456 -0.231757 -0.326946,  18.1442   11.1249 -0.182666 -0.272259,  18.2337   11.1309 -0.182666 -0.272259,-1.45452 -1.01967 -21.1822 -16.7264
0,  3.13263   5.78144 -0.248269  0.439914,  2.61238   5.33151 -0.266215  0.483228,  2.73121   5.43724 -0.266215  0.483228,-12.814 -5.9535 7.22839 9.84597
7,  9.30994   14.9693  0.514469 -0.473625,  9.35027   14.8195  0.508057 -0.458923,  9.35265   14.9225  0.508057 -0.458923, 0.458709 -0.312345  -1.24632  -3.10403
9,  12.5915   6.71657  0.306005 -0.388392, 12.8229  6.58062 0.339369  -0.3737, 12.7537  6.56063 0.339369  -0.3737, 1.28762 -2.32182  10.9032  -3.7827
16,  1.65539   13.7247 -0.206128  0.390511,  1.35965   13.2049 -0.188286  0.366988,  1.43741   13.2588 -0.188286  0.366988,-13.1679  -3.3949 -8.65595 -6.02365
18, 3.62457  6.73531 -0.38613 0.451551,  3.33939   6.64547 -0.407468  0.469874,  3.39165   6.64945 -0.407468  0.469874,-6.42612 -1.27467  5.52603  4.05785
19,  18.4951   11.2347 -0.231757 -0.326946,   18.315   10.9523 -0.205427 -0.320733,  18.2953   10.9905 -0.205427 -0.320733,-1.08011 -2.17384  -11.361  -1.9003
0,  3.12435    5.7961 -0.248269  0.439914,  2.89082   5.88323 -0.169696  0.364265,  2.85289   5.78644 -0.169696  0.364265, -8.68855 -0.166635  -31.6485  -17.1963
7,  9.32709   14.9535  0.514469 -0.473625, 9.22578  15.0519 0.560776 -0.51092, 9.25816  15.0193 0.560776 -0.51092,-0.739057  0.440284   9.00095   7.87448
9,  12.6017   6.70363  0.306005 -0.388392,  12.559  6.48425 0.299445  -0.3588, 12.6054  6.49864 0.299445  -0.3588,0.0287803  -3.05777  -2.14368  -7.61907
16,  1.64852   13.7377 -0.206128  0.390511,  1.70145   13.6986 -0.162964  0.394488,  1.64059   13.6023 -0.162964  0.394488,-0.480767 -0.985695  -20.9406   1.01841
18,  3.6117  6.75036 -0.38613 0.451551,  3.42549   7.08599 -0.410555  0.463087,  3.41481   6.99123 -0.410555  0.463087,-5.45137  3.56824  6.32554  2.55483
19,  18.4874   11.2238 -0.231757 -0.326946,  18.6081   11.4895 -0.213621 -0.280651,  18.5362   11.3747 -0.213621 -0.280651,0.264054  1.34491 -7.82529 -14.1599
0,  3.11607   5.81077 -0.248269  0.439914,  3.01737   5.41598 -0.222773  0.460441,  2.97906   5.50212 -0.222773  0.460441,  -4.397 -5.31159 -10.2697   4.6661
7,  9.34424   14.9377  0.514469 -0.473625,  9.04152   14.9385  0.511156 -0.447128,   9.0945   14.9529  0.511156 -0.447128, -2.67266   0.10146 -0.643873  -5.59451
9,  12.6119   6.69068  0.306005 -0.388392, 12.6438  6.67451 0.317517 -0.35831, 12.6374  6.63222 0.317517 -0.35831, 0.201866 -0.873735   3.76218  -7.74531
16,  1.64164   13.7507 -0.206128  0.390511,   1.5783   13.4371 -0.259156  0.408871,   1.5911   13.4772 -0.259156  0.408871,-3.07865 -1.98901  25.7258  4.70153
18, 3.59883  6.76541 -0.38613 0.451551,  3.57931   6.98814 -0.387565  0.472279,  3.53919   6.99231 -0.387565  0.472279,-1.65715  3.35388 0.371663  4.59038
19,  18.4796   11.2129 -0.231757 -0.326946,  18.2473   11.1603 -0.222218 -0.326107,  18.3107   11.2065 -0.222218 -0.326107, -0.914101 -0.0570526   -4.11591  -0.256488
0,   3.1078   5.82543 -0.248269  0.439914,  3.37182   5.91521 -0.225887  0.465241,  3.28172   5.82566 -0.225887  0.465241,   5.59627 0.00389627   -9.01548    5.75725
7,  9.36139   14.9219  0.514469 -0.473625,  9.14075   14.4195  0.494733 -0.451123,  9.13418   14.5362  0.494733 -0.451123,-2.42715 -2.58462 -3.83612 -4.75095
9,  12.6221   6.67773  0.306005 -0.388392,  12.6801   6.61345   0.28134 -0.374301,  12.6729   6.61499   0.28134 -0.374301,  0.40185 -0.939595  -8.06035  -3.62796
16,  1.63477   13.7638 -0.206128  0.390511,  1.83538   13.7902 -0.181261  0.414886,  1.77844   13.7228 -0.181261  0.414886,  8.78801 -0.297692   -12.064   6.24179
18, 3.58596  6.78046 -0.38613 0.451551,  3.81685   6.89505 -0.426311  0.448555,  3.75143   6.92049 -0.426311  0.448555,  4.61434   2.06516   10.4061 -0.663445
19,  18.4719    11.202 -0.231757 -0.326946,  18.4697   11.2653 -0.235423 -0.312729,  18.4323   11.2496 -0.235423 -0.312729,-0.214619  0.424803   1.58161   -4.3483
0,  3.09952   5.84009 -0.248269  0.439914,  3.33338   5.97756 -0.311058  0.407118,  3.32005   5.94685 -0.311058  0.407118, 7.11499    1.828  25.2906 -7.45511
7,  9.37854   14.9061  0.514469 -0.473625,  9.46428   14.9961  0.468091 -0.475899,  9.39367   14.8892  0.468091 -0.475899, 0.161296 -0.113684  -9.01482  0.480185
9,  12.6323   6.66479  0.306005 -0.388392,  12.8225    6.8078  0.258332 -0.443475,  12.7909   6.76158  0.258332 -0.443475,  1.2552   1.4523 -15.5791  14.1825
16,   1.6279   13.7768 -0.206128  0.390511,  1.57698   13.9437 -0.235701  0.404396,  1.62098    13.897 -0.235701  0.404396,-0.425232  0.872913   14.3467   3.55554
18, 3.57309  6.79551 -0.38613 0.451551,  3.80635   6.96194 -0.354252  0.504921,  3.79078   6.95597 -0.354252  0.504921, 6.09262  2.36126 -8.25575  11.8193
19,  18.4642   11.1911 -0.231757 -0.326946,  18.3332   11.3955 -0.267296 -0.342224,  18.3537   11.3603 -0.267296 -0.342224,-0.598117   1.51206   15.3344   4.67293
0,  3.09125   5.85476 -0.248269  0.439914,  3.05606   6.09684 -0.230285  0.469941,  3.11317   6.06612 -0.230285  0.469941,0.709075  3.61014 -7.24407  6.82558
7,  9.39569   14.8903  0.514469 -0.473625,  9.39389    15.473  0.487837 -0.471436,  9.39735    15.338  0.487837 -0.471436,0.0176917    3.0064  -5.17653 -0.462063
9,  12.6425   6.65184  0.306005 -0.388392,  12.6968   6.40702  0.325073 -0.365774,  12.7199   6.48352  0.325073 -0.365774,0.612054 -2.53044  6.23141 -5.82341
16,  1.62103   13.7898 -0.206128  0.390511,   1.6765   13.3064 -0.220198  0.347176,  1.66223   13.4424 -0.220198  0.347176,  2.5417  -2.5192  6.82611 -11.0969
18, 3.56022  6.81057 -0.38613 0.451551,  3.69234   6.95269 -0.339694  0.484561,  3.71184   6.95722 -0.339694  0.484561,   4.259  2.15337 -12.0261  7.31037
19,  18.4565   11.1802 -0.231757 -0.326946,  18.5394    10.933 -0.271693 -0.338265,  18.4956   11.0266 -0.271693 -0.338265,0.211936  -1.3738   17.232  3.46222
0,  3.08297   5.86942 -0.248269  0.439914,  3.10363   5.86093 -0.361718  0.441109,  3.10405   5.91066 -0.361718  0.441109,0.683648 0.702571   45.696 0.271566
7,  9.41284   14.8745  0.514469 -0.473625,   9.1845   15.0004  0.452952 -0.512045,  9.23609   15.0729  0.452952 -0.512045,-1.87777  1.33346 -11.9574  8.11204
9,  12.6527   6.63889  0.306005 -0.388392,   12.346   6.57816  0.260834 -0.379076,  12.4326    6.5541  0.260834 -0.379076,-1.73986 -1.27716 -14.7616 -2.39855
16,  1.61416   13.8028 -0.206128  0.390511,  1.81591   14.5778 -0.204267   0.41023,  1.77966   14.3248 -0.204267   0.41023,   10.253   3.78179 -0.902891   5.04959
18, 3.54734  6.82562 -0.38613 0.451551,  3.71382   6.90633 -0.435616  0.434411,  3.71082   6.92142 -0.435616  0.434411, 4.60853  1.40362   12.816 -3.79568
19,  18.4487   11.1693 -0.231757 -0.326946,  18.4102   10.6402 -0.267922 -0.342629,  18.4274   10.7246 -0.267922 -0.342629,-0.115648   -3.9811   15.6045   4.79705
0,   3.0747   5.88408 -0.248269  0.439914,  2.67477   5.70983 -0.242193  0.488944,   2.7687   5.75836 -0.242193  0.488944,-9.95192 -2.13672 -2.44758  11.1453
7,  9.42999   14.8588  0.514469 -0.473625,  9.49848   14.7509  0.487701 -0.469483,   9.4428   14.8196  0.487701 -0.469483, 0.135861 -0.263624   -5.2031 -0.874473
9,  12.6629   6.62595  0.306005 -0.388392,  12.4934   6.30745  0.295116 -0.421858,  12.4817   6.36014  0.295116 -0.421858,-1.43143 -4.01165 -3.55849   8.6167
16,  1.60729   13.8158 -0.206128  0.390511,  1.43267   13.6891 -0.217974  0.461083,  1.50926   13.8353 -0.217974  0.461083,-6.09908 0.141189  5.74674  18.0717
18, 3.53447  6.84067 -0.38613 0.451551,  2.98862   6.78775 -0.379378  0.404415,  3.14796    6.8211 -0.379378  0.404415, -10.9356 -0.286019  -1.74851  -10.4387
19,   18.441   11.1584 -0.231757 -0.326946,  18.2872   10.9753 -0.233273 -0.322161,  18.3168   10.9163 -0.233273 -0.322161,-0.673772  -2.16958  0.654017  -1.46336
0,  3.06642   5.89875 -0.248269  0.439914,   3.4091   5.99719 -0.216817  0.471513,   3.2631   5.94709 -0.216817  0.471513, 6.41404 0.819517 -12.6685  7.18289
7,  9.44714    14.843  0.514469 -0.473625,   9.5706   15.1749  0.485368 -0.491806,  9.54548   15.0914  0.485368 -0.491806, 1.04102  1.67365 -5.65649  3.83884
9,  12.6731     6.613  0.306005 -0.388392, 12.7092   6.6597 0.337812 -0.38039, 12.6602  6.58909 0.337812 -0.38039,-0.102259 -0.361619   10.3944  -2.06016
16,  1.60042   13.8288 -0.206128  0.390511,  1.77567   13.6793 -0.195632  0.351707,  1.71405   13.7179 -0.195632  0.351707,  7.10004 -0.802098  -5.09184  -9.93669
18,  3.5216  6.85572 -0.38613 0.451551,  3.66645   6.67998 -0.351541  0.447917,  3.54687   6.71479 -0.351541  0.447917, 0.717429  -2.05573  -8.95785 -0.804731
19,  18.4333   11.1475 -0.231757 -0.326946,   18.388   11.1659 -0.235311 -0.317018,  18.3702   11.1073 -0.235311 -0.317018,-0.341968 -0.360937   1.53344  -3.03652
0,  3.05814   5.91341 -0.248269  0.439914,  2.94317   5.53736 -0.242981  0.419884,  3.01358   5.63315 -0.242981  0.419884,-1.45739 -4.73946 -2.13007 -4.55321
7,  9.46428   14.8272  0.514469 -0.473625,  9.61094   15.3354  0.502836 -0.495593,  9.59984   15.2768  0.502836 -0.495593, 1.43229  3.03203 -2.26124  4.63833
9,  12.6833   6.60005  0.306005 -0.388392,  12.3657   6.38683  0.305483 -0.365269,  12.4345   6.42951  0.305483 -0.365269, -1.96185  -2.58396 -0.170659   -5.9535
16,  1.59355   13.8419 -0.206128  0.390511,  1.92644   13.7379 -0.220702  0.412064,  1.87715    13.736 -0.220702  0.412064,  17.7971 -0.764587   7.07015   5.51926
18, 3.50873  6.87077 -0.38613 0.451551,   3.7208   6.79032 -0.366076  0.446365,    3.679   6.77667 -0.366076  0.446365, 4.85276 -1.36956 -5.19369 -1.14832
19,  18.4256   11.1366 -0.231757 -0.326946,  18.4613   11.0556 -0.228238 -0.257502,   18.439   11.0649 -0.228238 -0.257502,0.0730516 -0.644217  -1.51855    -21.24
0,  3.04987   5.92808 -0.248269  0.439914, 2.83654  5.84623 -0.27349    0.437, 2.87458  5.80141 -0.27349    0.437, -5.74757  -2.13677   10.1586 -0.662351
7,  9.48143   14.8114  0.514469 -0.473625,  9.82969   15.0025  0.444755 -0.476938,  9.78171   15.0605  0.444755 -0.476938, 3.16703  1.68213 -13.5507 0.699595
9,  12.6936   6.58711  0.306005 -0.388392,    12.59   6.65174  0.299638 -0.376416,  12.5573   6.59896  0.299638 -0.376416,-1.07335 0.180033 -2.08064 -3.08342
16,  1.58668   13.8549 -0.206128  0.390511,  1.07428   13.9152 -0.156987  0.410124,  1.25339   13.8779 -0.156987  0.410124,-21.0052 0.166487 -23.8403  5.02232
18, 3.49586  6.88583 -0.38613 0.451551,  3.34927   6.71487 -0.378844  0.464775,  3.42076   6.73213 -0.378844  0.464775,-2.14823 -2.23202 -1.88689  2.92869
19,  18.4178   11.1257 -0.231757 -0.326946,  18.5897    11.341 -0.243802 -0.338619,  18.5541   11.2769 -0.243802 -0.338619,0.739604  1.35861  5.19703  3.57043
0,  3.04159   5.94274 -0.248269  0.439914,  2.98514   6.05049 -0.260753  0.400065,   2.9582   5.99769 -0.260753  0.400065,-2.74184 0.924646  5.02845 -9.05831
7,  9.49858   14.7956  0.514469 -0.473625,  10.0269   14.6123  0.540422 -0.517175,  9.97507   14.7096  0.540422 -0.517175,  5.01643 -0.581276   5.04466   9.19523
9,  12.7038   6.57416  0.306005 -0.388392,  12.6441   6.55692  0.350878 -0.459761,  12.6268   6.56356  0.350878 -0.459761,-0.605374 -0.161224   14.6643   18.3757
16,  1.57981   13.8679 -0.206128  0.390511,  1.29423   14.1526 -0.216928  0.335249,  1.28385   14.0938 -0.216928  0.335249,-18.7334  1.62919  5.23944 -14.1512
18, 3.48299  6.90088 -0.38613 0.451551,  3.29205   7.22291 -0.380281  0.495025,  3.31818    7.1159 -0.380281  0.495025, -4.7317  3.11588 -1.51477  9.62774
19,  18.4101   11.1148 -0.231757 -0.326946,  18.1498   11.1579 -0.239757 -0.343268,   18.239   11.1821 -0.239757 -0.343268,-0.929509  0.605712   3.45188   4.99246
0,  3.03332    5.9574 -0.248269  0.439914,  3.19424    5.9268 -0.265041  0.464559,  3.13914   5.94576 -0.265041  0.464559,  3.48862 -0.195428    6.7553   5.60233
7,  9.51573   14.7798  0.514469 -0.473625,  9.52336   14.9335  0.523752 -0.456367,  9.62912   14.8792  0.523752 -0.456367, 1.19157 0.672458  1.80436 -3.64367
9,   12.714   6.56121  0.306005 -0.388392,  12.4553   6.21051  0.308498 -0.405504,  12.4966   6.28655  0.308498 -0.405504,-1.70963 -4.18616 0.814759  4.40586
16,  1.57293   13.8809 -0.206128  0.390511, 1.56228  13.9822 -0.19697 0.367312, 1.49796  14.0099 -0.19697 0.367312, -4.7663 0.929029 -4.44284 -5.94072
18, 3.47012  6.91593 -0.38613 0.451551,  3.24253   6.87437 -0.390425  0.447727,  3.25671   6.93247 -0.390425  0.447727, -6.14992  0.239104   1.11229 -0.846885
19,  18.4024   11.1039 -0.231757 -0.326946,  18.1437   11.3235 -0.246859 -0.290941,  18.1634   11.2891 -0.246859 -0.290941,-1.29873  1.66794  6.51642 -11.0125
7,  9.53288    14.764  0.514469 -0.473625,  9.46321   14.7404  0.557039 -0.495003,  9.50449   14.7682  0.557039 -0.495003,-0.297781 0.0283246   8.27461   4.51374
9,  12.7242   6.54827  0.306005 -0.388392,  12.7266   6.79239  0.295247 -0.429635,  12.6771   6.67546  0.295247 -0.429635,-0.369653   1.94236  -3.51547   10.6189
18, 3.45725  6.93098 -0.38613 0.451551,  3.63934   7.14919 -0.300329  0.427274,  3.55026   7.10375 -0.300329  0.427274, 2.69038  2.49276 -22.2207 -5.37631
19,  18.3947    11.093 -0.231757 -0.326946,   18.474   11.2081 -0.191377 -0.294005,  18.4022   11.2241 -0.191377 -0.294005,0.0411651   1.18191  -17.4236  -10.0752
7,  9.55003   14.7483  0.514469 -0.473625,  9.51803    14.999  0.537356 -0.487864,  9.51916   14.9433  0.537356 -0.487864,-0.32321  1.32251   4.4487  3.00654
9,  12.7344   6.53532  0.306005 -0.388392,  12.4785   6.62308  0.394406 -0.379379,  12.5255   6.63165  0.394406 -0.379379,-1.64043  1.47398  28.8886 -2.32044
18, 3.44438  6.94603 -0.38613 0.451551,  3.32684   6.31087 -0.395335  0.465674,  3.37489   6.49259 -0.395335  0.465674,-2.01739 -6.52809  2.38388  3.12785
19,  18.3869   11.0821 -0.231757 -0.326946,  18.2657   11.1593 -0.270941 -0.350897,   18.295   11.1717 -0.270941 -0.350897,-0.500018   0.80799   16.9073   7.32587
7,  9.56718   14.7325  0.514469 -0.473625,  9.78864   14.6753  0.511009 -0.465161,    9.732    14.732  0.511009 -0.465161,    1.72281 -0.00304892   -0.672536    -1.78691
9,  12.7446   6.52237  0.306005 -0.388392,  12.5347   5.91527  0.346605 -0.384661,  12.5355   6.07372  0.346605 -0.384661, -1.63997  -6.87873   13.2677 -0.960577
